title,release_year,language,overview,vote_average,vote_count,popularity
Enigma,2018.0,Spanisch,"Ten years after her daughter was the victim of a hate crime, brutally beaten in the streets of Santiago for being a lesbian, Nancy is asked to participate in an unsolved mysteries TV show that will recreate the incident. Nancy, a hairdresser who has worked very hard to move on with her life, will have to decide if finding justice for her deceased daughter is worth exposing herself and her family on television.",5.4,5.0,4.399
Red Point,2021.0,Spanisch,"In some vacant area in the Buenos Aires province, Diego is taking part in a radio contest that consists of answering a series of questions about his beloved team Racing Club. Meanwhile, in the blink of an eye, a man falls from the sky on the hood of his car, another man ends up gagged in the trunk, a secret agent shows up weapon in hand and a plane crashes just meters away.",5.571,14.0,3.409
The Trip 4,2016.0,Spanisch,"This year, the Rubio family goes to Miami. Beach, breeze and sea with pot walk included. So it is the style of this picturesque family that by chance the destination has the opportunity to travel to Miami. Finally they will spend holidays in another place different from their dear Sasaima. Soon Miami will receive these enthusiastic tourists full of patriotism that dazzled by the magic of the city of the sun will try to leave the name of the motherland very high. And as the suitcase is known to the passenger, the Rubio-Cucalon displaying all its Colombian charm will live the most fun situations that will leave surprised and enchanted to more than an unprepared gringo. Will the Rubio-Cucalón succumb to the American dream?",6.407,27.0,2.287
Landscape dynamics,2020.0,Spanisch,"An investigation about human intervention in nature, from the subjective point of view of the camera, the environment and its transformation are observed.",0.0,0.0,2.732
Nocturne,2016.0,Spanisch,"Ana, a mysterious nurse, is hired to take care of Oli, an old sick man in his last days. The relationship becomes uncomfortable when she reveals a past that they had apparently shared. “Nocturne” is the intimate encounter between two lonely people seeking to settle accounts with the past. It’s a dark nightmare between the two.",6.2,5.0,1.882
The Weakling's Handbook,2018.0,Spanisch,"Julio is the best salesman in a company but at home he is “a weakling”. When he can no longer bear orders, he decides to take control of his life and face his most fearsome enemy, his wife.",5.7,3.0,1.882
Ojos que no ven,2022.0,Spanisch,"Elena is in charge of the library in a private school. His monotonous life is affected when a new child arrives at school with whom he is obsessed and whom he treats like his son. One day he decides to take him away, generating a crisis in his real mother, Andrea, who will do everything possible to get him back.",7.1,15.0,3.198
Instant Love,2020.0,Spanisch,"Pablo and Blanca have decided to try swinging, but ignore its first and most fundamental rule: to abstain from doing so when things aren't going well in a relationship. To bring this about, Pablo and Blanca each call a friend who is single, Lucas and Mia respectively, thereby ignoring the second cardinal rule: to only swing with another couple.",5.1,12.0,1.879
Opus Zero,2018.0,Spanisch,"Paul, an American composer, arrives in the desert town of Real de Catorce where his father recently died. For the past ten years, Paul has been consumed with the task of composing an ending for the masterpiece of an early twentieth century musician. Being isolated from the world, he sees an opportunity to finish the symphony. However, Paul is caught up in a new mystery, the disappearance thirty years ago of a woman named Marianne.",5.9,10.0,1.879
The Builders of the Alhambra,2022.0,Spanisch,"Kingdom of Granada, al-Andalus, 14th century. After recognizing that his land, always under siege, is hopelessly doomed to be conquered, Sultan Yusuf I undertakes the construction of a magnificent fortress with the purpose of turning it into the landmark of his civilization and his history, a glorious monument that will survive the oblivion of the coming centuries: the Alhambra.",7.0,6.0,1.878
Isla bonita,2015.0,Spanisch,"Summer in Menorca. The young Olivia has lost all understanding for the world. She just ended an affair in order to begin a real relationship, but no sooner had it started than this also ends. She is comforted and receives prosaic advice from her sculptor mother Nuria. When pensioned advertisement filmmaker Fernando moves into their guesthouse, a fresh wind blows over the island. While Olivia sees him as a father figure, Fernando tries to seduce Nuria. ISLA BONITA is a charming, wonderfully cheerful comedy full of misunderstandings – and a bijou homage to the idyllic holiday island of Menorca. Director and main actor Fernando Colomo delights us with this semi-autobiographic fiction film.",5.3,19.0,4.045
Magnifying-Glass Project: Special,2023.0,Spanisch,"Lucas, Pablo, and the rest of the Proyecto Lupa team come together once again to commemorate their history.",0.0,0.0,1.876
Transitory,2019.0,Spanisch,"Diego Tejerina, a prisoner with temporary releases, uses his knowledge of sociology to reflect on freedom and confinement.",0.0,0.0,2.477
video diario,2023.0,Spanisch,Throughout the month of May I decided to film at least one video (exercise) daily,10.0,1.0,1.873
PALOMA,2023.0,Spanisch,"Paloma is a young adult who finds herself living in automatic mode, following every imposed social norm, already working in an office and living alone in a studio apartment. Her daily life passes fleetingly and with little taste, until one night, after a long day of work, she receives an email titled FOR MY FUTURE SELF, which prompts her to change her life.",9.5,2.0,3.088
A Place in the Caribbean,2017.0,Spanisch,Gael travels to the Island of Roatan to finish his last novel and finds love at first sight. Sofia and her father missed their cruise and are forced to stay in the wonderful island. Three love stories around this magical place.,6.3,12.0,3.584
Mini Beat Power Rockers: The Movie,2022.0,Spanisch,"After a wild party at Rainbow Day Care, Dolores announces that it's time for a nap. The Power Rockers don't want to follow her rules. Then Baby Marciano shows up and invites them to Planet Me, a planet without rules, where everything is possible.",9.0,2.0,3.804
Two Many Chefs,2022.0,Spanisch,"Mikel, a young cook, meets with his father Juan, who had been missing for 30 years. While trying to keep his restaurant afloat, Mikel has to take care of crazed Juan, a former cook who suffers from a mental condition that prevents him from recognizing neither the aforementioned time gap nor his son Mikel.",6.4,41.0,4.36
Where the Forest Thickens,2017.0,Spanisch,"A fusion of film and theatre based on the play of the same title by Micomicon. The film shows the play and its creative process.  After her mother's death, Antonia finds a box which takes her and her daughter on a trip through Europe to former Yugoslavia. Remembrance, exhumations and wars. Life will not be the same.",0.0,0.0,1.867
Wild Session,2019.0,Spanisch,"A walk through the golden age of Spanish exploitation cinema, from the sixties to the eighties; a low-budget cinema and great popular acceptance that exploited cinematographic fashions: westerns, horror movies, erotic comedies and thrillers about petty criminals.",6.9,11.0,2.557
Nona,2017.0,Spanisch,"A girl from Honduras meets Hecho, who promises to get her safely to America to reunite with her mother. Instead, Nona faces a perilous journey when he doesn't deliver on that promise.",5.429,7.0,1.865
The Last Suit,2017.0,Spanisch,"Cranky, crafty and always immaculately dressed, aged master tailor Abraham Bursztein finds himself facing his winter years in a retirement home after discovering his children have sold his home out from under him. Not one to go quietly, Abraham unexpectedly travels to Poland in order to deliver a suit to a childhood friend who saved his life during the Nazi occupation.",6.1,17.0,3.482
"No, porque me enamoro",2020.0,Spanisch,"After meeting one day, the famous reggaeton singer Gabo Gabeau asks Daniela, one of his fans, to sleep with her friend Gerardo, but the situation gets out of control.",7.6,39.0,1.897
