title,release_year,language,overview,vote_average,vote_count,popularity
Chapo: El Escape Del Siglo,2016.0,Spanisch,A famous drug kingpin escapes from prison. The mexican president wants him back in jail whereas the U.S. government wants him dead.,5.339,31.0,10.305
The Cow Who Sang a Song into the Future,2023.0,Spanisch,A Chilean family is shaken by the sudden return of a long-dead matriarch.,5.375,8.0,4.737
Twilight,2015.0,Spanisch,"Alicia, a circus clown, dreams of being an actress. When the circus arrives in a remote village she meets Abelito, a boy with a skin disorder that prevents him from going out in the sun. As Abelito looks forward to the circus, Alicia anxiously awaits news from Havana about a casting.",6.8,65.0,5.695
A Moroccan Affair,2023.0,Spanisch,"Follows the Díaz-Aguirre family, whose perfect universe turns upside down after the death of the patriarch, who in his will asks his wife to recover the 'Sardinete', his first fishing boat which is rusting in a Moroccan port.",6.099,76.0,15.48
The Settlers,2023.0,Spanisch,"Chile, early 20th century. José Menéndez, a wealthy landowner, hires three horsemen to mark out the perimeter of his extensive property and open a route to the Atlantic Ocean across vast Patagonia.",6.977,88.0,15.155
Truman,2015.0,Spanisch,"Tomás, who lives in Canada, travels to Madrid, Spain, to visit his old friend Julián. Both of them, accompanied by Truman, Julián's faithful dog, will share many surprising and emotional little moments, triggered by the hard situation Julián is going through, for just a few days.",7.016,364.0,10.026
Listen,2017.0,Spanisch,"A couple of sound engineers have stopped paying attention to each other. During a film shooting they see themselves in the actors who play the scene, which makes them understand the importance of listening to one another.",0.0,0.0,1.894
Do You Even Know Who I Am?,2016.0,Spanisch,"An amateur comedian who tries to make a name for himself doing Stand Up Comedy in several bars in Bogota, with no money and still living with his parents, pretends to be someone with money to meet his better half, without knowing that she also hides some secrets.",4.8,17.0,4.002
Motherhood,2022.0,Spanisch,"At the age of 14, Carla is a wild and rebellious teenager. Living in a modest restaurant on the outskirts of a town with her young single mother, she skips school and passes the time with her friend Efraín. When a social worker realizes that Carla is five months pregnant, she is taken to ‘La Maternal’, a center for teenage mothers, to live with other young women like herself. Together with their babies, they will learn to cope with this new adult life for which they had no time to prepare.",8.0,13.0,3.897
A Boyfriend for My Wife,2017.0,Spanisch,"Daniel reached the limit of his patience with his wife. The extremely temperamental Natalia is always protesting. But Daniel does not have the courage to ask for a divorce. Thus, he accepts the advice of his friends to hire a famous local Don Juan to seduce his wife and be she who deserted him.",5.0,6.0,1.934
Que pena tu vida,2016.0,Spanisch,"A man loses his job an his girlfriend, but he really wants to start dating his best friend.",4.761,23.0,2.127
The Antares Paradox,2023.0,Spanisch,"In a race against the clock, Alexandra will be forced to choose how to spend the next hours: facing a critic family drama or trying to bring an answer to one of humanity's most important questions.",7.208,24.0,3.341
The Other Son,2023.0,Spanisch,"Federico and his brother Simon live their teenage years to the fullest, until the day Simon dies by falling from a balcony at a party. While his family falls to pieces before his eyes, Federico tries to live a normal life during his final weeks of school. Unable to mourn, he starts to grow closer to Laura, his dead brother’s girlfriend and seems to find comfort in her.",7.5,2.0,3.073
A World For Julius,2021.0,Spanisch,"Julius is an upper-class boy in Lima in the 1940s. He lives in a palace with his aristocratic family and extensive servants. As the years go by, Julius will gradually lose his innocence, discovering and never understanding an adult world full of inequalities and injustices.",7.3,41.0,2.655
Ana and Bruno,2017.0,Spanisch,"Ana, a nine year old girl, arrives with her mother to an isolated beach with the intention to rest and to know the sea. There, she discovers that they are under a terrible threat, therefore she is obligated to look for help with her father in order to save her mother.",7.612,94.0,8.425
The Wandering Soap Opera,2017.0,Spanisch,"The film revolves around the concept of soap opera. Its structure is based on the assumption that Chilean reality does not exist, but rather is an ensemble of soap operas.",6.6,12.0,4.204
El mundo es suyo,2018.0,Spanisch,"In the sequel to 'The world is ours', 'The world is yours' we have Alfonso Sánchez and Alberto López playing 'Los compadres', men from Seville with a good economic position. Using satire, the two Andalusian comedians caricature these two new characters, through pride and lack of culture, and make comments about the situation of men, women and the differences that Spain has with the rest of the world. Now, with 40 years on, they pose the following situation: you are a man of forty years who laughs at life, without really having a hard because everything you have had you squandered. The vision of the prototypical, casposa and sister in law of Spain.",5.7,53.0,2.666
The Night My Mother Killed My Father,2016.0,Spanisch,"Isabel is torn between the need to feel valued as an actress and her insecurities and contradictions. One night, she hosts a very special dinner: her husband Ángel, who is a scriptwriter, and Susana, Ángel's ex-wife and film director, want to convince Argentinian actor Diego Peretti to star in a movie. But at some point something unexpected happens that surprises everyone and disturbs the evening.",5.962,105.0,8.19
Play on!,2023.0,Spanisch,"Follow two passionate football referees, Mariano and Luciana, as they navigate the challenges of their job, revealing the deep love they have for the football game and the struggles they need to go through while dealing with mistakes and self-criticism.",0.0,0.0,3.744
The Saint,2023.0,Spanisch,"Rubén, a humble healer, attends to his patients with extravagant and disturbing healing techniques. With the appearance of Benjamín, he becomes more popular and gains a cult following. But that fame will end up being his own hell.",5.5,2.0,8.267
The Farm,2015.0,Spanisch,"A promising young boxer, a barren midwife, and a fat kid with a bike: three intersecting stories about the pursuit of happiness and it's unanticipated consequences during the economic collapse of the island of Puerto Rico.",6.2,5.0,3.137
"Colo-Colo por la Verdad, Justicia y Memoria",2021.0,Spanisch,"Chile's national stadium was the scene of thousands of celebrations for one people, as well as the suffering and torture of thousands more. The CSD Colo Colo reaffirms its position of justice and memory.",0.0,0.0,2.275
Happy 140,2015.0,Spanisch,A group of friends and family reunite at the fancy new holiday home of a woman who is about to turn 40.,6.1,53.0,3.581
Son of Monarchs,2021.0,Spanisch,"A Mexican biologist living in New York returns to his hometown, nestled in the majestic butterfly forests of Michoacán. The journey forces him to confront past traumas and reflect on his hybrid identity, sparking a personal metamorphosis.",5.5,6.0,1.677
All About Asado,2016.0,Spanisch,"All About Asado is a trip into the culinary heart of Argentina. Asado, the tradition of grilled meat, is a food and also a ritual. It is primitive and modern, wild and sophisticated, an art and a science. Few phenomena reveal the essential characteristics of Argentina’s national identity with more originality and precision. Equal parts road-movie, documentary and fiction, Gastón Duprat and Mariano Cohn’s playful film delves into the almost sacred tradition of asado, using a sharp and irreverent gaze to explore the country’s meaty fixation.",6.524,21.0,5.418
An Awesome Action Movie,2023.0,Spanisch,"Leonel and Roberto Rangel are two young film enthusiasts. One day Leonel, the oldest, decides to make an action movie. He tells his brother Roberto that he has an idea to make a movie. Upon returning home that day, their mother announces that her grandmother in Monterrey, Mexico, is ill and that she has to go take care of her for a few days. They decide to take advantage of their mother's absence to make their movie. Since they have no idea how to make a movie, they reach out to Uncle Churros, who had worked as an extra in the movie business before. The fun begins when the Rangel brothers find themselves without money and are forced to kidnap a renowned actor for ransom. Little do they know that the actor has no money. They decide to film the movie anyway by forcing the actor to help them but the actor tries to escape. Will his fans understand that he is trying to escape or believe it is all part of the movie?",6.4,5.0,5.12
